CaseID,weight,XSPANISH,INTERNET,Q1,Q2_A,Q2_B,Q2_C,Q2_D,Q2_E,Q2_Refused,Q3,Q4,Q5_A,Q5_B,Q5_C,Q5_D,Q5_E,Q5_F,Q5_Refused,Q7,Q9,Q10,Q11,Q12,Q13,Q14,INTMOB,INTFREQ,SMART1,SNSINT2,PPAGE,PPEDUCAT,PPETHM,PPGENDER,PPINCIMP,PPMSACAT,PPSTATEN,PPWORK
186,.9325,1,1,6,0,0,0,0,1,0,5,2,0,0,0,1,0,0,0,2,3,1,3,4,1,6,1,2,1,1,78,2,1,1,9,1,56,5
187,.6492,1,1,2,0,0,0,1,0,0,5,3,0,0,0,1,0,0,0,2,1,2,2,2,2,6,1,2,1,1,69,4,1,1,16,1,93,5
188,1.0332,1,1,2,0,1,0,0,0,0,2,2,0,0,1,0,0,0,0,2,1,1,2,2,2,5,1,2,1,1,49,2,1,2,18,1,22,4
189,.7288,1,1,6,0,0,0,0,1,0,5,3,0,1,0,0,0,0,0,2,3,1,2,1,3,6,2,2,2,2,69,4,1,1,9,0,34,2
190,.6492,1,1,2,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,2,1,2,1,2,2,1,1,2,1,1,79,4,1,1,16,1,84,5
191,.9124,1,2,6,0,0,0,0,1,0,5,3,0,0,0,0,0,1,0,6,3,2,3,1,2,6,2,3,1,1,73,2,1,1,8,1,32,5
192,.8345,1,1,6,0,0,0,0,1,0,5,3,0,0,0,0,0,1,0,6,3,3,3,5,3,6,1,1,1,1,56,4,1,2,19,1,16,2
193,.9938,1,1,6,0,0,0,1,0,0,5,2,0,1,1,0,0,0,0,6,3,2,2,5,2,6,1,2,1,1,71,1,1,1,16,1,56,5
194,1.6794,1,3,4,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,2,1,2,3,2,5,1,2,1,2,35,1,3,2,13,1,93,4
195,1.1179,1,1,2,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,2,1,2,2,1,2,1,1,2,1,1,19,3,1,2,16,1,34,1
196,.6512,1,1,6,0,0,0,1,0,0,5,2,1,1,1,1,0,0,0,6,1,3,3,1,2,6,2,2,2,2,73,3,1,1,5,1,91,5
197,.8124,1,2,2,0,0,0,1,0,0,5,2,1,0,1,0,0,0,0,2,2,2,2,1,2,1,1,4,2,2,54,4,1,2,19,1,33,1
198,1.1717,1,1,6,0,0,0,1,0,0,5,3,0,1,1,0,0,0,0,2,1,3,3,2,2,6,2,2,1,1,67,1,4,2,15,1,74,5
199,1.0997,1,1,2,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,2,1,2,2,1,2,3,1,1,1,1,31,4,4,1,16,1,93,1
200,.6555,1,1,2,0,0,0,1,0,0,1,2,1,1,1,0,0,0,0,2,3,2,2,1,1,6,1,5,1,1,64,4,1,1,10,0,13,2
201,.841,1,2,6,0,0,0,1,0,0,5,2,0,1,1,1,0,0,0,1,3,2,3,5,2,6,1,4,1,1,91,2,1,2,8,1,59,5
202,.8888,1,1,2,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,2,1,2,2,1,2,1,1,2,1,1,47,3,1,2,16,1,33,6
203,1.0509,1,3,2,0,0,0,1,0,0,5,2,0,0,0,0,0,1,0,2,3,3,2,2,2,6,2,4,2,2,63,4,4,1,16,1,59,1
204,.8771,1,2,6,0,0,0,0,1,0,5,3,1,0,1,0,0,0,0,6,3,3,3,2,2,6,1,3,1,1,52,4,1,1,19,1,21,1
205,1.0188,1,1,6,0,0,0,1,0,0,5,2,0,0,0,0,0,1,0,6,3,2,1,5,2,6,1,2,1,1,21,3,1,2,15,1,86,1
207,.8738,1,1,6,0,0,0,1,0,0,5,2,1,0,0,0,0,0,0,2,1,2,2,1,2,6,1,1,1,2,42,3,1,2,16,1,86,1
208,.9607,1,2,6,0,0,0,1,0,0,5,2,1,0,0,0,0,0,0,6,3,1,3,1,2,6,1,4,1,1,59,2,1,2,12,1,42,1
209,.9124,1,1,5,0,0,0,1,0,0,5,3,0,0,0,1,0,0,0,2,1,1,2,1,2,6,1,2,2,1,73,2,1,1,9,1,34,5
210,.9798,1,1,6,0,0,0,1,0,0,5,2,0,0,0,0,0,1,0,4,1,2,3,2,2,6,1,1,1,2,44,3,1,2,16,1,52,1
211,1.214,1,2,6,0,0,0,0,1,0,5,3,0,0,0,0,0,1,0,6,3,2,3,5,3,6,2,5,2,2,61,2,4,2,10,1,74,2
212,.8302,1,1,6,0,0,0,1,0,0,5,2,0,0,1,0,0,0,0,2,3,2,2,5,3,6,1,2,1,1,54,4,1,2,19,1,62,1
213,1.2881,1,1,2,0,1,0,0,0,0,3,2,1,1,1,1,0,0,0,2,1,1,3,1,2,3,1,1,1,1,34,4,3,2,17,1,93,1
214,.6019,1,1,2,0,0,0,1,0,0,1,3,0,0,0,1,0,0,0,2,3,3,3,2,3,5,2,2,2,2,79,2,1,2,6,1,93,5
215,.9634,1,1,2,0,0,0,1,0,0,2,2,1,1,1,0,0,0,0,3,1,2,2,2,2,3,1,1,1,1,29,4,1,2,10,1,82,1
217,.5855,1,1,6,0,0,0,1,0,0,5,2,0,0,0,0,0,1,0,2,1,2,2,5,2,1,1,2,1,1,65,4,1,2,17,1,84,5
218,1.8315,1,1,2,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,6,2,2,2,1,2,6,1,1,1,1,19,2,2,2,9,1,58,2
219,.9867,1,1,2,0,0,0,1,0,0,5,3,1,0,1,1,0,0,0,6,3,3,3,1,2,1,2,2,1,2,67,3,3,2,13,1,88,5
220,.6444,1,1,6,0,1,0,0,0,0,5,3,0,0,0,1,0,0,0,2,1,2,3,1,2,6,1,2,1,1,60,3,1,2,2,1,31,1
221,.9256,1,1,2,0,0,0,1,0,0,5,2,0,0,0,1,0,0,0,2,3,1,2,1,2,6,1,1,1,1,59,4,1,1,19,0,56,2
222,1.8196,1,5,5,0,0,0,0,1,0,5,2,0,0,1,0,0,0,0,-1,1,2,2,2,3,3,2,5,1,2,23,1,4,1,2,1,74,2
223,1.1251,1,1,6,0,0,1,0,0,0,5,2,1,1,0,0,0,0,0,5,3,3,2,2,1,5,2,1,1,2,64,1,2,2,1,1,58,6
224,.7881,1,2,6,0,0,0,0,1,0,5,3,0,0,0,1,0,0,0,6,3,1,3,1,3,6,2,5,1,1,75,3,1,2,10,0,54,5
225,.9093,1,2,6,0,0,0,0,1,0,5,3,0,0,0,0,0,1,0,6,3,3,3,5,2,6,2,4,2,2,62,2,1,2,12,0,61,1
226,1.1133,1,1,6,0,0,0,1,0,0,5,2,0,0,0,1,0,0,0,2,1,2,2,2,2,6,2,2,2,1,55,1,1,1,12,1,33,1
227,.9433,1,1,6,0,0,0,1,0,0,5,2,0,0,0,0,0,1,0,6,3,3,2,1,3,6,1,1,1,1,38,4,1,1,19,1,74,1
228,1.3727,1,1,2,0,0,0,1,0,0,5,2,0,0,0,1,0,0,0,2,2,1,2,5,2,6,1,1,1,1,28,4,2,2,13,1,15,1
229,.3851,1,1,2,0,1,1,0,0,0,1,2,1,0,1,1,0,0,0,2,1,2,2,1,2,1,1,1,1,1,53,4,5,1,18,1,74,1
230,.7513,1,1,6,0,0,0,0,1,0,5,2,0,1,1,0,0,0,0,6,2,3,3,5,1,6,1,2,2,1,84,2,1,2,12,0,45,5
231,1.0098,1,1,6,0,0,0,1,0,0,5,3,0,0,1,0,0,0,0,6,3,3,3,5,3,6,1,1,1,1,44,3,1,1,15,1,35,1
232,.8345,1,1,6,1,0,1,0,0,0,1,2,0,0,0,1,0,0,0,2,1,2,2,1,2,6,1,2,1,1,55,4,1,2,15,1,15,1
233,.3608,1,1,6,0,1,0,0,0,0,5,1,0,1,0,0,0,0,0,6,1,3,3,2,2,6,1,2,1,1,36,3,5,2,5,1,21,6
234,1.2511,1,1,5,0,0,0,0,1,0,5,1,0,0,1,0,0,0,0,2,1,2,1,5,2,6,1,2,1,1,20,2,1,2,18,0,35,4
235,1.4005,1,1,6,0,0,0,0,1,0,5,3,0,1,0,0,0,0,0,6,3,2,3,5,3,6,1,2,1,1,22,1,1,1,10,1,87,4
236,.9073,1,1,6,0,0,0,0,1,0,5,3,0,0,0,0,0,1,0,6,3,3,3,2,3,6,1,3,1,2,73,1,1,2,9,1,31,5
237,1.3252,1,1,6,0,1,0,0,0,0,5,2,1,0,0,0,0,0,0,6,1,2,2,1,2,1,1,1,1,1,49,1,2,1,7,1,33,1
238,.6492,1,1,6,0,0,0,0,0,1,5,3,0,0,0,0,0,1,0,2,3,3,3,5,3,6,1,2,2,2,64,4,1,1,19,1,92,1
239,1.1349,1,1,2,1,0,1,0,0,0,1,2,1,0,0,0,0,0,0,2,1,2,2,1,2,6,1,2,2,1,27,4,1,1,12,0,34,4
240,.9286,1,1,6,0,0,0,0,1,0,5,3,1,0,0,0,0,0,0,6,3,1,1,1,2,3,2,2,1,1,79,2,1,2,11,1,59,7
241,1.3567,1,1,2,1,1,0,0,0,0,1,2,1,0,0,0,0,0,0,2,1,1,2,1,2,1,1,1,1,1,30,4,3,1,16,1,93,1
242,1.4146,1,1,2,0,0,0,1,0,0,1,2,1,0,1,1,0,0,0,2,2,2,2,2,2,1,1,2,1,2,58,4,3,1,19,1,14,1
243,1.1178,1,1,6,0,0,0,1,0,0,5,3,0,1,0,0,0,0,0,2,3,3,2,1,2,6,1,2,2,1,52,2,1,1,10,1,72,1
245,1.0676,1,1,6,1,0,1,0,0,0,2,2,1,0,0,0,0,0,0,2,1,2,2,2,1,6,1,2,1,1,22,4,1,1,12,1,14,7
246,.7804,1,1,6,0,0,0,0,1,0,5,3,0,0,0,0,0,1,0,6,3,3,3,5,3,6,2,2,1,1,70,2,1,2,12,1,23,1
247,1.2868,1,1,5,0,0,0,1,0,0,1,2,1,0,0,1,0,0,0,2,1,2,2,5,2,4,1,1,1,2,28,2,1,1,13,1,43,1
248,.8989,1,1,2,0,0,0,1,0,0,5,2,1,1,1,1,0,0,0,6,2,2,2,1,2,3,1,2,1,2,76,4,2,2,15,1,74,5
249,.7339,1,1,6,0,0,0,0,1,0,5,3,0,0,0,0,0,1,0,6,3,3,3,5,3,6,2,3,2,2,68,4,1,2,9,1,35,5
250,.7654,1,1,6,0,0,0,1,0,0,5,2,0,0,1,0,0,0,0,2,3,1,3,2,2,6,1,1,1,1,70,4,4,2,16,1,93,2
251,.7782,1,1,2,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,2,1,2,2,1,2,1,1,1,1,1,47,4,1,1,19,1,93,2
253,1.2978,1,3,5,0,0,0,0,1,0,5,2,0,0,1,0,0,0,0,6,3,1,3,5,2,6,2,4,1,2,57,3,4,1,10,1,21,1
254,.9013,1,1,5,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,2,1,2,2,5,2,4,1,1,1,1,63,2,1,1,14,1,59,2
255,.8764,1,1,2,0,1,0,0,0,0,5,2,1,0,0,0,0,0,0,2,3,2,2,5,2,1,1,1,1,1,33,4,1,2,16,1,33,1
256,1.112,1,1,2,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,6,1,2,1,1,2,3,1,1,1,1,28,4,1,1,16,1,56,1
257,.9397,1,2,2,0,1,0,0,0,0,5,1,1,1,1,1,0,0,0,2,2,1,1,1,1,5,2,4,2,1,57,3,1,2,9,1,54,6
259,.8038,1,1,6,0,0,0,1,0,0,1,3,0,1,0,0,0,0,0,2,3,3,3,2,2,6,2,2,2,1,68,2,1,1,14,1,93,2
260,.8376,1,2,6,0,0,0,0,1,0,5,3,0,0,0,0,0,1,0,6,3,3,3,1,2,6,1,5,1,2,70,1,1,2,12,1,31,1
261,.8412,1,1,2,0,0,0,1,0,0,5,2,1,0,1,0,0,0,0,2,1,2,2,1,2,4,1,1,1,1,42,4,1,1,18,1,92,1
262,.6118,1,1,5,0,0,0,1,0,0,5,1,1,1,0,1,0,0,0,2,1,2,3,1,2,1,1,2,1,1,62,3,1,2,13,1,91,5
263,.7793,1,1,2,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,1,1,2,1,3,1,3,1,1,1,1,68,3,1,1,16,1,34,1
264,.8412,1,1,2,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,2,1,2,2,1,3,6,2,2,1,2,31,4,1,1,17,1,93,2
265,1.1301,1,1,6,0,0,0,1,0,0,5,2,0,0,0,1,0,0,0,2,1,2,1,1,2,6,1,2,1,1,31,2,1,1,16,0,42,1
267,.675,1,1,6,0,0,0,0,1,0,5,3,0,1,0,0,0,0,0,6,2,1,2,5,2,6,2,2,2,1,61,2,1,2,6,1,57,5
269,1.1557,1,1,5,0,0,0,1,0,0,5,3,0,0,1,0,0,0,0,2,1,2,1,1,2,6,2,3,1,2,59,4,4,1,12,0,56,6
270,.8508,1,1,6,0,0,0,1,0,0,4,2,0,0,0,1,0,0,0,2,1,1,1,1,1,6,1,1,1,1,47,3,4,1,13,1,91,1
271,1.1679,1,1,2,0,0,0,1,0,0,1,2,1,0,0,1,0,0,0,2,1,2,2,1,2,1,1,1,1,1,33,2,1,1,17,1,59,1
272,.2626,1,1,2,0,1,1,0,0,0,1,2,1,1,1,1,0,0,0,2,1,2,3,2,2,6,2,2,3,-1,63,4,5,1,5,1,93,1
273,.7961,1,1,2,0,0,0,1,0,0,5,2,0,0,0,0,0,1,0,6,3,2,2,1,2,6,1,3,1,1,37,3,1,2,7,1,32,6
274,.6136,1,1,2,0,0,0,0,1,0,5,3,0,0,0,0,0,1,0,6,1,3,3,1,2,6,1,2,1,1,60,4,1,2,12,1,47,1
275,1.4454,1,2,6,1,1,1,0,0,0,5,3,0,1,1,1,0,0,0,6,1,2,3,5,2,6,1,4,2,1,62,1,3,2,15,1,74,7
276,.9131,1,1,2,0,1,0,0,0,0,5,3,0,0,1,0,0,0,0,2,3,2,3,1,2,6,1,2,1,1,69,2,1,1,13,0,74,5
277,.8485,1,1,2,0,1,0,0,0,0,5,3,1,1,1,1,0,0,0,6,1,2,3,2,3,3,1,2,1,1,26,4,1,2,7,1,34,1
278,.8956,1,1,2,0,1,0,0,0,0,5,2,0,0,0,0,0,1,0,2,1,2,2,1,2,4,1,2,1,1,43,4,1,2,17,1,54,1
279,1.0804,1,1,5,0,0,0,1,0,0,1,2,0,0,1,1,0,0,0,2,2,1,2,1,2,1,1,5,1,2,55,2,1,1,15,1,54,1
280,1.2096,1,2,5,0,0,0,1,0,0,5,3,0,1,1,0,0,0,0,5,2,2,3,1,2,6,2,4,2,1,45,2,2,1,2,1,93,2
281,.7747,1,1,6,0,0,0,0,1,0,5,3,0,1,0,0,0,0,0,6,3,1,2,5,3,6,1,5,1,1,58,4,4,2,17,1,93,1
282,1.0804,1,1,6,0,0,0,1,0,0,5,3,0,0,1,0,0,0,0,6,3,2,3,1,2,6,2,3,2,1,58,2,1,1,16,1,74,1
283,.8689,1,1,6,0,0,0,1,0,0,5,2,0,0,0,1,0,0,0,5,2,1,3,1,3,6,2,3,2,2,77,2,4,2,7,1,93,5
284,1.0058,1,1,2,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,6,3,3,2,1,2,6,1,2,1,1,58,2,1,2,16,1,41,1
285,.8302,1,1,2,0,0,0,1,0,0,5,2,0,0,0,1,0,0,0,2,1,2,2,1,2,6,1,2,1,1,58,4,1,2,16,1,74,5
286,.62,1,1,6,0,0,0,1,0,0,5,3,1,1,1,1,0,0,0,6,1,3,2,5,2,6,2,2,2,2,71,4,1,1,13,1,93,2
287,.7628,1,1,6,0,0,0,1,0,0,5,2,1,0,0,0,0,0,0,2,3,2,2,1,2,3,1,2,1,1,36,4,1,2,12,1,93,1
288,1.073,1,1,2,0,0,0,0,1,0,5,2,0,0,1,0,0,0,0,6,2,3,2,5,2,6,1,2,1,1,34,2,1,2,14,0,42,1
289,.9238,1,2,6,0,0,0,0,1,0,5,2,1,1,1,1,0,0,0,6,3,1,3,1,3,6,1,3,1,2,51,3,1,1,19,0,34,5
290,1.1878,1,1,6,1,0,0,0,0,0,5,2,1,1,1,0,0,0,0,4,3,2,2,1,2,5,1,2,1,1,53,3,2,2,12,1,59,1
291,1.812,1,1,6,0,0,0,1,0,0,5,3,0,0,0,0,0,1,0,2,3,2,3,1,2,6,1,2,1,1,53,2,3,1,10,1,22,1
292,.7169,1,1,6,0,1,0,0,0,0,5,3,0,0,0,0,0,1,0,6,1,3,3,5,2,6,2,2,2,2,63,4,1,1,15,1,84,1
293,.8956,1,1,2,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,2,3,2,3,1,2,6,1,2,1,1,31,4,1,2,19,1,74,7
294,.8764,1,1,6,0,0,0,1,0,0,5,2,0,0,0,0,0,1,0,2,1,3,2,1,2,6,1,1,1,1,44,4,1,2,16,1,46,1
295,1.1055,1,1,6,1,0,0,0,0,0,5,3,0,0,0,1,0,0,0,6,3,2,3,5,3,6,1,2,1,1,24,3,1,2,16,0,42,1
297,.9124,1,1,2,0,0,0,1,0,0,5,3,0,0,0,0,0,1,0,2,3,2,2,1,2,6,1,2,2,1,67,2,1,1,9,1,43,5
299,1.0441,2,1,5,0,0,0,1,0,0,5,3,0,1,0,0,0,0,0,2,1,2,1,1,2,4,1,1,1,1,42,4,4,2,15,1,93,1
300,1.0566,1,1,2,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,2,1,2,2,1,2,3,1,1,1,1,35,3,4,1,15,1,43,7
301,.9472,1,1,6,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,2,1,2,2,1,2,6,1,1,1,1,24,4,1,1,13,1,93,1
303,1.2263,1,1,2,0,0,0,1,0,0,5,2,1,1,1,1,0,0,0,2,3,2,2,1,2,1,1,2,1,2,41,4,2,2,18,1,52,1
304,1.3412,1,1,2,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,2,1,2,2,1,2,4,1,1,1,1,26,4,4,1,11,1,93,1
305,1.0352,1,1,6,1,0,1,0,0,0,5,3,1,0,0,1,0,0,0,6,2,2,3,5,2,6,1,2,2,2,61,3,1,2,12,0,84,7
306,1.1739,1,1,2,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,2,1,2,1,1,2,3,1,2,1,1,43,2,1,1,16,1,12,1
307,1.1368,1,1,2,0,0,0,1,0,0,5,2,0,1,0,0,0,0,0,6,3,2,2,1,2,6,1,2,1,1,48,4,2,2,18,1,54,1
309,.7443,1,1,6,0,0,0,0,1,0,5,2,0,1,1,1,0,0,0,2,3,1,2,1,2,6,1,2,2,2,60,3,1,1,12,1,34,5
310,.9157,1,1,6,0,0,0,1,0,0,5,3,0,0,0,0,1,0,0,6,1,2,2,5,3,6,1,1,1,1,44,3,1,2,12,1,43,1
311,.8648,1,1,4,0,0,0,1,0,0,2,2,1,1,1,1,0,0,0,2,2,1,2,2,2,5,1,1,1,2,31,2,1,1,3,1,93,6
312,.9907,1,2,5,0,0,0,1,0,0,5,3,0,1,0,0,0,0,0,6,3,2,2,5,2,6,1,4,1,1,70,4,1,2,18,0,93,5
313,.7123,1,1,2,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,2,1,2,2,1,2,1,1,2,1,1,69,4,1,1,16,1,31,5
314,1.2376,1,1,2,0,1,0,0,0,0,4,2,0,1,1,1,0,0,0,6,3,1,3,1,2,6,1,1,1,1,43,1,1,2,11,1,43,7
315,1.109,1,1,6,0,0,0,0,1,0,5,3,0,0,1,1,0,0,0,6,1,3,3,5,2,1,1,1,1,1,51,3,2,2,16,1,93,1
316,.8514,1,1,6,1,0,0,0,0,0,5,2,1,0,1,1,0,0,0,6,3,1,2,2,2,5,1,2,1,1,57,3,1,1,16,1,85,5
317,.7646,1,1,2,0,0,0,1,0,0,4,2,0,0,0,1,0,0,0,2,1,2,2,2,2,3,1,2,1,1,68,3,1,1,13,1,23,5
318,.8302,1,1,2,0,0,0,1,0,0,5,3,0,1,0,0,0,0,0,2,3,2,2,1,2,6,2,3,2,2,58,4,1,2,19,1,54,5
319,1.3114,1,1,6,0,0,0,1,0,0,5,2,0,1,1,1,0,0,0,2,1,1,3,5,2,6,1,2,1,1,54,3,3,1,13,1,95,4
320,.9848,1,1,6,0,1,0,0,0,0,-1,3,0,0,0,1,0,0,0,2,3,3,-1,1,2,6,1,2,1,1,34,3,1,2,16,1,14,1
321,.8895,1,1,2,1,0,1,0,0,0,1,2,1,0,0,1,0,0,0,2,1,2,2,1,2,2,1,2,1,1,26,4,1,2,12,1,88,1
322,1.0116,2,1,6,0,0,0,1,0,0,5,1,0,0,0,0,0,1,0,6,1,3,1,5,1,6,1,4,1,2,49,2,4,2,12,1,93,1
323,1.4147,1,1,2,0,0,0,1,0,0,5,2,1,0,1,0,0,0,0,2,3,1,2,1,2,1,1,2,1,1,57,2,2,2,16,1,21,1
324,.3186,1,1,2,0,0,0,1,0,0,5,2,0,1,1,1,0,0,0,2,3,1,3,1,2,6,1,2,1,1,62,3,5,2,18,1,22,1
325,.6599,1,1,5,0,0,0,1,0,0,5,3,1,1,1,1,0,0,0,6,3,3,2,4,3,6,2,2,2,2,87,4,1,2,14,1,21,5
